message_id,date,sender_id,message,media_path,youtube_link
12334,2024-10-08 12:18:47+00:00,-1001666492664,"ensure 850gm
price 3800 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12334.jpg,
12333,2024-10-08 12:18:46+00:00,-1001666492664,"similac advance 
price 3700 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12333.jpg,
12332,2024-10-08 12:18:46+00:00,-1001666492664,"honey bunches 
price 2800
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12332.jpg,
12331,2024-10-08 04:36:00+00:00,-1001666492664,"baby d drops 
price 3500 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12331.jpg,
12330,2024-10-08 04:36:00+00:00,-1001666492664,"mini drops bed time 
price 2800 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12330.jpg,
12329,2024-10-08 04:36:00+00:00,-1001666492664,"mini drops immune plus 
price 2800 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12329.jpg,
12328,2024-10-08 04:36:00+00:00,-1001666492664,"iron drop 
price 3500 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12328.jpg,
12327,2024-10-08 04:36:00+00:00,-1001666492664,"well babay vitamin d drop 400 iu
price 3000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12327.jpg,
12326,2024-10-08 04:36:00+00:00,-1001666492664,"pediasure 3
price 5000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12326.jpg,
12325,2024-10-08 04:35:59+00:00,-1001666492664,"fish oil 150 softgels 
price 4000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12325.jpg,
12324,2024-10-08 04:35:59+00:00,-1001666492664,"centrum men 50
price 5700 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12324.jpg,
12323,2024-10-08 04:35:59+00:00,-1001666492664,"postnatal 60 softgels 
price 6500 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12323.jpg,
12322,2024-10-08 04:35:59+00:00,-1001666492664,"glycolic acid 
price 4000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12322.jpg,
12321,2024-10-08 04:35:59+00:00,-1001666492664,"natures bounty vitamin b12 200 tablets 
price 5000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12321.jpg,
12320,2024-10-08 04:35:59+00:00,-1001666492664,"thylanol 225 caplets
price 4000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12320.jpg,
12319,2024-10-08 04:35:59+00:00,-1001666492664,,raw/media/12319.jpg,
12318,2024-10-08 04:35:59+00:00,-1001666492664,"day  night quil 
price 2200 birr
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12318.jpg,
12317,2024-10-08 04:35:59+00:00,-1001666492664,"ocuvite 120 tablets 
price 8000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12317.jpg,
12316,2024-10-08 04:35:59+00:00,-1001666492664,"prenatal 150 softgels 
price 5000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12316.jpg,
12315,2024-10-08 04:35:59+00:00,-1001666492664,"neutrogena rapid wrinkle repair serum 
price 6000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12315.jpg,
12314,2024-10-08 04:35:59+00:00,-1001666492664,"laroche vitamin c serum 
price 6000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12314.jpg,
12313,2024-10-08 04:35:59+00:00,-1001666492664,"laroche sunscreen 
price 4000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12313.jpg,
12312,2024-10-08 04:35:59+00:00,-1001666492664,"wellbaby multivitamin drop 
price 3000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12312.jpg,
12311,2024-10-08 04:35:59+00:00,-1001666492664,"one a day men 300 tablets 
price 5500 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12311.jpg,
12310,2024-10-08 04:35:59+00:00,-1001666492664,"qunol 30 softgels 
price 3500 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12310.jpg,
12309,2024-10-08 04:35:59+00:00,-1001666492664,"neutrogena rapid tone repair 
price 3000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12309.jpg,
12308,2024-10-08 04:35:59+00:00,-1001666492664,"gillette venus 
price 4000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12308.jpg,
12307,2024-10-08 04:35:59+00:00,-1001666492664,"neutrogena invisible daily  defense 
price 3500 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12307.jpg,
12306,2024-10-08 04:35:59+00:00,-1001666492664,"studio sunscreen spf 100
price 4000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70   200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12306.jpg,
12305,2024-10-08 04:35:59+00:00,-1001666492664,"neutrogena retinol spf 30
price 4500 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12305.jpg,
12304,2024-10-08 04:35:59+00:00,-1001666492664,"neutrogena niacinamide serum 5500
price 5000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12304.jpg,
12303,2024-10-08 04:35:59+00:00,-1001666492664,"olay complete moisturizer 
price 4000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12303.jpg,
12302,2024-10-08 04:35:59+00:00,-1001666492664,"laroche bright reveal 
price 4500 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12302.jpg,
12301,2024-10-08 04:35:59+00:00,-1001666492664,"loreal collagen cream 
price 4000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12301.jpg,
12300,2024-10-08 04:35:58+00:00,-1001666492664,"olay vitamin c cream 
price 4000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12300.jpg,
12299,2024-10-07 15:21:31+00:00,-1001666492664,"aquaphor  healing ointment 
price 4000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12299.jpg,
12298,2024-10-07 15:19:17+00:00,-1001666492664,"aquaphor baby 
price 4000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12298.jpg,
12297,2024-10-07 14:59:37+00:00,-1001666492664,"almond 
price 3500 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12297.jpg,
12296,2024-10-07 14:59:37+00:00,-1001666492664,"keto 
price 3500 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12296.jpg,
12295,2024-10-07 14:59:37+00:00,-1001666492664,"spring valley vitamin d3 1000iu 450 softgels 
price 5500 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12295.jpg,
12294,2024-10-07 14:59:37+00:00,-1001666492664,"aptamil no3  800gm 
price 3600 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12294.jpg,
12293,2024-10-07 14:59:37+00:00,-1001666492664,"aptamil no2  800gm 
price 3600 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12293.jpg,
12292,2024-10-07 14:59:37+00:00,-1001666492664,"aptamil no1  800gm 
price 3600 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12292.jpg,
12291,2024-10-07 13:47:10+00:00,-1001666492664,"unsalted mixed nuts 
price 3600 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12291.jpg,
12290,2024-10-07 13:47:10+00:00,-1001666492664,"salted mixed nuts 
price 3600 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12290.jpg,
12289,2024-10-07 13:47:10+00:00,-1001666492664,"unsalted cashews
price 3600 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12289.jpg,
12288,2024-10-07 13:47:10+00:00,-1001666492664,,raw/media/12288.jpg,
12287,2024-10-07 13:47:10+00:00,-1001666492664,"suave kids wash 
price 3200 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12287.jpg,
12286,2024-10-07 13:47:10+00:00,-1001666492664,"quaker oats 
price 5000 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12286.jpg,
12285,2024-10-07 13:47:10+00:00,-1001666492664,"aveno kids sensitive skin face and body wash 
price 3600 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12285.jpg,
12284,2024-10-07 13:47:10+00:00,-1001666492664,"aveno baby calming comfort bath
price 3600 birr 
telegram 
msg lobelia pharmacy and cosmetics 
 call 09115620310911587703
adress infront of bole medhanialem high school 
open monday  monday from 8am until midnight ከሰኞ  እስከ ሰኞ  ከጧቱ 200 ስዓት  እስከ ምሽቱ 600 ሰዓት
 የትራንስፖርት አማራጭ ከ70  200 ብር
for delivery option fees are from 70 birr  200 birr",raw/media/12284.jpg,
